# -----------Freq Fresnel file----------
# Columns:
#        1 - Shower Number
#        2 - Antenna Number
#        3 - Antenna X (m)
#        4 - Antenna Y (m)
#        5 - Antenna Z (m)
#        6 - Frequency #
#        7 - Frequency (MHz)
#        8 - |E| (V/M MHz)
#        9 -  Ex  (V/M MHz)
#        10 - Ey  (V/M MHz)
#        11 - Ez  (V/M MHz)
#
# new shower    1
#
   1  36   -642.86      0.00  97200.00   3  3.000E+02  8.264E-05  1.461E-06  8.251E-05  4.406E-06
   1  36   -642.86      0.00  97200.00   4  5.000E+02  3.992E-05  1.077E-06  3.978E-05  3.149E-06
   1  36   -642.86      0.00  97200.00   5  8.000E+02  2.148E-05  1.867E-06  2.072E-05  5.349E-06
   1  37   -704.08      0.00  97200.00   1  5.000E+01  1.528E-04  3.431E-06  1.525E-04  9.212E-06
   1  37   -704.08      0.00  97200.00   2  1.000E+02  1.517E-04  2.940E-06  1.514E-04  8.604E-06
   1  37   -704.08      0.00  97200.00   3  3.000E+02  1.090E-04  1.612E-06  1.089E-04  4.715E-06
   1  37   -704.08      0.00  97200.00   4  5.000E+02  6.727E-05  1.530E-06  6.710E-05  4.616E-06
   1  37   -704.08      0.00  97200.00   5  8.000E+02  3.478E-05  1.054E-06  3.463E-05  3.102E-06
   1  38   -765.31      0.00  97200.00   1  5.000E+01  1.512E-04  3.176E-06  1.509E-04  9.340E-06
   1  38   -765.31      0.00  97200.00   2  1.000E+02  1.484E-04  2.257E-06  1.483E-04  7.004E-06
   1  38   -765.31      0.00  97200.00   3  3.000E+02  1.247E-04  2.666E-06  1.245E-04  7.514E-06
   1  38   -765.31      0.00  97200.00   4  5.000E+02  9.261E-05  2.526E-06  9.226E-05  7.733E-06
   1  38   -765.31      0.00  97200.00   5  8.000E+02  5.139E-05  1.521E-06  5.122E-05  3.828E-06
   1  39   -826.53      0.00  97200.00   1  5.000E+01  1.485E-04  3.283E-06  1.481E-04  9.628E-06
   1  39   -826.53      0.00  97200.00   2  1.000E+02  1.435E-04  2.253E-06  1.433E-04  6.685E-06
   1  39   -826.53      0.00  97200.00   3  3.000E+02  1.242E-04  1.748E-06  1.241E-04  4.993E-06
   1  39   -826.53      0.00  97200.00   4  5.000E+02  1.049E-04  2.506E-06  1.046E-04  7.223E-06
   1  39   -826.53      0.00  97200.00   5  8.000E+02  7.101E-05  1.795E-06  7.079E-05  5.283E-06
   1  40   -887.76      0.00  97200.00   1  5.000E+01  1.435E-04  3.332E-06  1.432E-04  9.539E-06
   1  40   -887.76      0.00  97200.00   2  1.000E+02  1.372E-04  1.812E-06  1.371E-04  5.342E-06
   1  40   -887.76      0.00  97200.00   3  3.000E+02  1.140E-04  1.906E-06  1.138E-04  5.557E-06
   1  40   -887.76      0.00  97200.00   4  5.000E+02  9.497E-05  3.888E-06  9.428E-05  1.078E-05
   1  40   -887.76      0.00  97200.00   5  8.000E+02  7.713E-05  8.104E-07  7.710E-05  2.119E-06
   1  41   -948.98      0.00  97200.00   1  5.000E+01  1.385E-04  3.173E-06  1.381E-04  9.815E-06
   1  41   -948.98      0.00  97200.00   2  1.000E+02  1.280E-04  1.825E-06  1.279E-04  5.286E-06
   1  41   -948.98      0.00  97200.00   3  3.000E+02  9.580E-05  1.790E-06  9.564E-05  5.268E-06
   1  41   -948.98      0.00  97200.00   4  5.000E+02  7.488E-05  3.219E-06  7.419E-05  9.596E-06
   1  41   -948.98      0.00  97200.00   5  8.000E+02  6.472E-05  2.600E-06  6.422E-05  7.538E-06
   1  42  -1010.20      0.00  97200.00   1  5.000E+01  1.320E-04  3.308E-06  1.316E-04  9.605E-06
   1  42  -1010.20      0.00  97200.00   2  1.000E+02  1.172E-04  1.691E-06  1.171E-04  4.792E-06
   1  42  -1010.20      0.00  97200.00   3  3.000E+02  7.668E-05  1.592E-06  7.653E-05  4.530E-06
   1  42  -1010.20      0.00  97200.00   4  5.000E+02  5.108E-05  2.355E-06  5.063E-05  6.347E-06
   1  42  -1010.20      0.00  97200.00   5  8.000E+02  3.818E-05  2.173E-06  3.769E-05  5.660E-06
